8476923,Damon Severson,D,NJD,16815,3,1,14,23,13,10,0,2,1274,13283,14,0,0.01220703125,0,0,0,0,2258,30,-1,4,334,83,5318,1,0,2,6,4,1,0,1,325,4450,2,0,0.0,0,0,0,0,543,9,-2,1,105,18,658.3545937499999,0
8476923,Damon Severson,D,NJD,19315,3,1,16,27,15,14,0,2,1511,15141,16,0,0.006103515625,0,0,0,0,2663,31,-2,4,376,90,2500,0,0,2,4,2,4,0,0,237,1858,2,0,0.0,0,0,0,0,405,1,-1,0,42,7,558.153875,0
8476923,Damon Severson,D,NJD,23247,3,1,16,36,18,18,0,2,1886,18101,16,0,0.000762939453125,0,0,0,0,3260,33,-6,4,450,97,3932,0,0,0,9,3,4,0,0,375,2960,0,0,0.0,0,0,0,0,597,2,-4,0,74,7,653.345625,1
8476923,Damon Severson,D,NJD,27101,3,2,16,45,21,22,1,3,2237,20824,16,0,12.50009536743164,0,0,0,0,4040,37,-8,5,522,126,3854,0,1,0,9,3,4,1,1,351,2723,0,0,12.5,0,0,0,0,780,4,-2,1,72,29,685.8335,0
8477341,Andreas Johnsson,L,NJD,699,0,1,0,3,1,0,0,0,16,669,0,0,16.65,0,0,0,0,14,0,1,1,17,11,699,0,1,0,3,1,0,0,0,16,669,0,0,16.65,0,0,0,0,14,0,1,1,17,11,383.08175,0
8477341,Andreas Johnsson,L,NJD,3319,1,1,2,6,4,3,0,0,105,3127,2,0.0,2.08125,0,0,0,0,87,0,1,2,78,21,2620,1,0,2,3,3,3,0,0,89,2458,2,0.0,0.0,0,0,0,0,73,0,0,1,61,10,615.0898125,0
8477341,Andreas Johnsson,L,NJD,5988,2,4,6,10,7,4,0,0,262,5565,6,0.0,67.1953125,0,0,0,0,161,1,5,6,142,57,2669,1,3,4,4,3,1,0,0,157,2438,4,0,66.675,0,0,0,0,74,1,4,4,64,36,602.0660625,0
8477341,Andreas Johnsson,L,NJD,9089,3,4,6,14,10,5,0,0,816,8088,6,16.665,16.798828125,0,0,0,0,185,2,6,7,213,69,3101,1,0,0,4,3,1,0,0,554,2523,0,16.665,0.0,0,0,0,0,24,1,1,1,71,12,612.5163125,1
8477341,Andreas Johnsson,L,NJD,12641,5,6,8,22,14,12,1,1,1093,11324,8,8.3325,7.2999267578125,0,0,0,0,224,4,9,11,296,122,3552,2,2,2,8,4,7,1,1,277,3236,2,0.0,6.25,0,0,0,0,39,2,3,4,83,53,658.3545937499999,0
8477341,Andreas Johnsson,L,NJD,14340,5,6,10,25,16,14,1,1,1281,12835,10,27.083125,1.824981689453125,0,0,0,0,224,4,8,11,336,125,1699,0,0,2,3,2,2,0,0,188,1511,2,25.0,0.0,0,0,0,0,0,0,-1,0,40,3,558.153875,0
8477341,Andreas Johnsson,L,NJD,17141,8,9,12,34,19,16,1,1,1623,15282,12,63.5415625,37.72812271118164,0,0,0,0,236,4,13,17,398,176,2801,3,3,2,9,3,2,0,0,342,2447,2,50.0,37.5,0,0,0,0,12,0,5,6,62,51,653.345625,0
8477341,Andreas Johnsson,L,NJD,19783,9,9,16,39,22,21,1,1,1908,17630,16,31.77078125,4.716015338897705,0,0,0,0,245,5,10,18,463,185,2642,1,0,4,5,3,5,0,0,285,2348,4,0.0,0.0,0,0,0,0,9,1,-3,1,65,9,685.8335,0
8477419,Mason Geertsen,D,NJD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477419,Mason Geertsen,D,NJD,739,0,0,17,0,2,5,0,0,0,739,17,0,0,0,0,0,0,0,0,-1,0,22,3,739,0,0,17,0,2,5,0,0,0,739,17,0,0,0,0,0,0,0,0,-1,0,22,3,510.51612500000005,0
8477419,Mason Geertsen,D,NJD,1232,0,0,19,0,3,9,0,0,0,1232,19,0,0,0,0,0,0,0,0,-1,0,36,7,493,0,0,2,0,1,4,0,0,0,493,2,0,0,0,0,0,0,0,0,0,0,14,4,326.79025,0
8477419,Mason Geertsen,D,NJD,1719,0,0,19,0,4,13,0,0,0,1719,19,0,0,0,0,0,0,0,1,-1,0,48,12,487,0,0,0,0,1,4,0,0,0,487,0,0,0,0,0,0,0,0,1,0,0,12,5,377.41675,0
8477419,Mason Geertsen,D,NJD,2099,0,0,19,1,5,15,0,0,0,2099,19,0,0.0,0,0,0,0,0,1,-1,0,60,15,380,0,0,0,1,1,2,0,0,0,380,0,0,0.0,0,0,0,0,0,0,0,0,12,3,354.41499999999996,0
8477419,Mason Geertsen,D,NJD,2453,0,0,24,2,6,16,0,0,0,2453,24,0,0.0,0,0,0,0,0,1,-1,0,73,17,354,0,0,5,1,1,1,0,0,0,354,5,0,0.0,0,0,0,0,0,0,0,0,13,2,369.74225,0
8477419,Mason Geertsen,D,NJD,2775,0,0,24,2,7,16,0,0,0,2775,24,0,0.0,0,0,0,0,0,1,-1,0,83,17,322,0,0,0,0,1,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,10,0,387.25,0
